Latitude,Longitude,Bedrooms,Bathrooms,Square Feet,Year Built
28.50315748,-81.38737149,2,2,1243,1927
30.02976789,-95.55490568,3,2,1379,1979
33.32547642,-111.7073731,4,2.5,1911,2005
30.14787535,-95.51621931,3,2,2158,2012
28.2433637,-82.30650562,4,3,2766,2022
29.52236349,-95.57288278,4,4,3560,2021
33.38050845,-111.7641935,4,2,1561,1988
32.83388082,-97.47964522,3,2,1657,2018
28.13491505,-81.45792521,3,2,1431,1995
35.16323595,-80.99535684,5,5,4306,2006
33.46732485,-112.0709315,1,1,802,1925
32.37421343,-111.0508657,3,2,1581,1987
33.37875982,-112.5445475,3,2,1474,2002
33.93686405,-84.01657457,6,4,4051,1984
33.45412727,-112.4083819,4,2,1808,2004
34.01347592,-83.95842087,3,3,1823,2019
33.22282186,-111.8587957,2,2,1173,1979
33.19311669,-96.7830069,3,2,1739,2004
33.22104942,-111.5560937,3,2,1239,2005
32.81437381,-96.91324434,4,3,2908,1974
33.32980682,-112.0497527,3,2,1585,1991
33.30331723,-96.58410231,3,2,1662,2022
33.22911065,-111.7350844,5,2,2318,2012
32.86126588,-97.3715234,3,2,1663,2019
33.4093902,-84.52861265,4,2,1860,2003
33.22114998,-96.79522962,3,2,1910,2016
33.37164497,-111.77619,4,2,2082,1980
32.79420966,-96.64446705,3,2,1675,2005
32.93657334,-96.72953972,3,1,1281,1959
33.02727113,-96.66104096,3,2,2137,1991
33.05086193,-112.0173096,5,3,2248,2017
32.70466155,-97.49489786,4,3,3367,1966
32.61870649,-96.85849338,3,2,1928,1983
33.35268539,-96.55486962,4,2,1937,2002
33.57625781,-112.0645833,4,2.5,2371,2012
33.26882983,-96.68243155,3,2,2011,2012
33.73992033,-84.70575577,3,2,1288,1994
32.28649042,-96.59321187,3,2,1509,2023
33.44121846,-112.7219046,3,2,1135,2008
33.03188353,-97.04894814,4,4,2383,1991
33.71115815,-84.91866448,3,3,2361,2006
33.29263566,-97.03334339,3,2,1786,2021
33.38699706,-112.1464248,3,2,1492,2006
33.25741999,-96.57087681,4,2,2023,2023
33.95636637,-84.80974927,5,3,3283,2020
35.04299774,-80.85021612,3,3,1661,2004
33.27927546,-111.9008988,3,2,1424,1979
33.32372134,-96.9905486,4,2,1829,2021
33.84142597,-84.83169571,3,2,1408,1990
29.66988746,-95.34413362,3,1.1,1311,1962
33.48864436,-112.0827179,2,1,849,1934
30.07470915,-95.18860465,4,2.1,2414,1976
34.23864815,-83.85523403,3,2,2098,2022
30.20825838,-95.17654018,3,2,1037,1965
33.21753666,-111.64478,4,2.5,2415,2008
29.58965629,-95.3389564,3,2,1618,2015
33.81048443,-84.86139685,5,3,1766,2001
29.73460945,-95.64772963,5,5.1,4791,2010
33.30734089,-111.7332196,3,2.5,1565,2007
30.05906145,-95.47718182,3,2,1993,1977
34.02067828,-84.78408792,3,3,2289,2005
29.98726966,-95.53018535,2,2,1806,1977
33.29508547,-111.9545197,4,2,1849,1994
34.02015693,-84.06415321,4,3,2702,2016
32.50652846,-97.34978577,3,2,1095,1972
33.41795995,-84.36287189,4,3,2629,2000
33.48448704,-112.1317247,4,2,1442,1955
30.30691008,-81.80083449,5,2,1542,1962
33.2677715,-96.76913868,5,4,2360,2014
30.25518619,-81.72889988,2,3,1373,1988
32.44639468,-110.9370296,2,2,1464,1993
26.54208018,-81.89237248,3,3,1886,2004
32.72867586,-97.93786808,3,2,1979,2003
26.64597997,-81.78953645,2,2,1236,2005
32.40306291,-110.9928564,4,2,1628,1999
30.31852435,-81.49350692,4,3,2292,2006
32.87309112,-97.44392146,4,2,1808,2015
29.83422354,-81.36968045,4,3,2475,2019
32.37424991,-111.1414193,3,2,1638,2000
30.13811149,-81.59923775,5,4,2742,2006
34.33159673,-84.17266754,4,3,2146,2003
30.30644602,-81.36395177,4,4,2160,2018
32.24813985,-110.7652884,3,2,1731,1995
30.31872377,-81.75907456,3,3,1541,2021
34.07339308,-84.5467056,4,3,2733,1985
25.52928955,-80.41874321,5,2,1632,1991
33.81853479,-84.46584383,4,3,1894,2022
26.01861744,-80.16712786,3,2,2019,1957
38.60418304,-90.28715939,1,1,729,1946
25.57546504,-80.42178286,4,3,7324,1969
34.03682883,-84.6404377,3,2,1368,2000
25.81284661,-80.23045902,3,2,2251,1959
38.77112781,-90.34495433,3,1,876,1955
25.79282618,-80.40292841,6,6,3469,1997
33.9545291,-84.10939115,4,3,1884,2004
26.1742352,-80.1824826,3,2,1817,1967
38.76727315,-90.8218855,3,3,1846,2002
25.78580213,-80.4142617,3,2,2036,1984
34.09619426,-84.06477121,4,3,2585,2000
25.72527585,-80.38960128,1,1,1726,1955
34.27138182,-84.4237738,3,3,2213,2018
26.0088805,-80.22317867,2,1,511,1950
34.14490361,-83.97783189,4,3,2293,2018
25.98668579,-80.23264925,3,3,1410,1961
33.7054572,-112.3004954,3,2,1761,2012
25.91755922,-80.33013788,4,3,3643,2003
33.68108633,-84.6588413,5,3,2716,2004
36.32066824,-115.1977824,3,2,1364,2001
30.13769953,-81.56577474,4,3,2504,2014
29.65857315,-95.0708177,4,2,2380,1969
38.68850863,-90.47192483,4,2,1321,1971
30.01622119,-95.52347454,4,3.1,2977,1980
38.75517948,-90.35861396,2,1,1045,1941
27.81750335,-82.28729288,3,3,2016,2009
38.54093575,-90.31475236,3,2,1175,1954
27.91092873,-82.35976266,4,2,2086,2006
25.91987047,-80.37616119,4,2,1850,2003
28.95404153,-81.19902786,3,1,1108,1985
38.67029264,-90.56237684,4,3,1837,1996
28.19322333,-81.60358371,3,2,1596,2023
25.86670704,-80.30066901,4,3,2064,2000
27.95773866,-81.67462918,4,2,1830,2022
32.20182786,-110.8695814,3,2,1509,1999
28.20871023,-81.59930133,4,2,1796,2015
33.81370555,-84.32576574,2,1,1053,1950
28.20315538,-81.49535279,4,2,1734,2012
32.29673981,-110.9218929,3,3,1873,2003
28.85629308,-81.74408512,4,2,2125,2015
27.85299655,-80.5073513,3,2,1652,1990
28.19910289,-82.4028417,3,3,1799,2003
40.13599564,-82.80315834,4,4,2300,2003
26.08105732,-80.15388949,2,2,1335,1954
27.7589347,-80.50414754,3,2,2034,1994
33.29235221,-83.92715103,4,3,2265,2006
28.03765037,-82.6482175,3,2,1102,1959
33.58733891,-84.48135906,4,2,1605,1967
25.98264697,-80.33838179,4,2,1919,1995
35.138635,-80.82430598,3,2,1993,1974
25.76414956,-80.38465627,3,2,829,1956
35.57631558,-80.76999716,3,3,1676,2010
26.21463755,-80.23155331,2,1,1451,1994
28.91795371,-81.24341744,2,2,1076,1964
25.43387332,-80.42662141,2,2,1324,2004
27.78123045,-82.6327244,2,1,652,1951
32.86207215,-97.17303378,4,3,3382,2022
27.74659461,-82.62801503,2,3,1311,1954
26.12422454,-80.19083497,3,2,1459,2009
28.3551718,-81.28614123,4,3,2264,2013
32.59979514,-97.10470153,4,4,3348,2020
28.29171962,-81.21039834,5,3,2672,2019
26.03099999,-80.12705977,2,1,1154,1952
28.2668055,-82.21303762,3,2,1435,2022
32.70672591,-96.77617544,5,2,1653,2019
27.51449846,-82.53149191,3,2,1720,2011
25.93403225,-80.16347383,3,2,1627,1971
28.82066042,-81.24675808,3,1,980,1930
35.57002664,-97.53027774,3,1,1072,1952
28.20335518,-82.21985762,4,2,1899,2020
26.2154397,-80.22616915,3,2,1408,1972
28.02410995,-82.25802768,4,2,1544,2002
34.95803866,-90.03988471,3,2,1350,1993
28.28716018,-81.46445699,4,3,2509,2017
25.97384741,-80.14058648,3,2,1287,1952
26.98275207,-82.38110359,3,2,1640,2023
30.31778832,-95.41933785,3,2,1686,2023
28.20509195,-81.60426745,3,2,1688,2019
25.83216364,-80.22023038,1,1,1504,1939
27.07044151,-82.41258123,3,2,1640,2023
32.18493651,-110.8628482,3,3,2117,1958
28.29089859,-81.45762995,12,12,4825,2023
26.23858163,-80.11768803,4,2,1076,1961
28.28211812,-81.65896664,4,3,2071,2015
30.31122062,-95.41712261,3,2,1452,2023
28.17253817,-81.45504142,4,2,2160,2015
25.86684123,-80.21693241,3,2,1303,1955
28.81462905,-81.29214761,2,2,1426,1986
32.38337597,-111.1363147,4,3,2972,1994
28.06205666,-81.51842149,5,3,2774,2007
26.00957445,-80.26323892,3,2,1379,1983
28.27718376,-81.58216356,3,2,1707,2018
26.68855885,-82.06536038,3,2,1847,2019
28.09369444,-82.0158293,3,2,1942,2014
25.58776043,-80.36710018,4,3,2603,2022
32.79580079,-97.4427357,2,1,1074,1987
30.25816194,-81.59919361,2,3,1124,2022
32.88919526,-96.32600015,4,2,2070,2023
30.0742105,-81.53768161,4,3,2270,2020
32.76866627,-96.4113357,4,3,2453,2016
30.29401427,-81.50583797,3,1,998,1955
32.89611444,-97.28200485,3,2,1361,1995
30.01801239,-81.83117194,3,3,1863,2019
32.80440523,-97.21568284,4,2,2389,1958
30.03387192,-81.48752569,2,3,1377,2006
33.33034144,-96.75122686,4,2,2108,2020
29.94505171,-81.51720362,4,2,1990,2006
32.97173415,-96.64699103,4,3,2266,1978
30.30730115,-81.3643494,1,1,488,1946
33.2651175,-96.47919137,3,2,1982,2023
30.3233116,-81.71470434,2,2,1141,1927
32.62193281,-96.80698196,5,3,3652,2004
26.14247119,-80.19485163,3,2,1541,1956
32.65198057,-96.84932861,5,4,2493,1959
30.32708315,-81.70391203,3,2,1890,1927
32.99189397,-96.42021621,4,3,2804,2023
26.2929973,-80.10935257,4,2,1923,1974
32.82755312,-96.43943657,3,2,1654,2021
30.34112196,-81.46047352,3,2,1307,1986
32.8415215,-96.69604667,3,2,2201,1961
26.01317338,-80.42023026,3,2,1533,1993
32.60942553,-97.35063992,3,2,1369,1995
30.31991277,-81.45826228,3,2,1956,2004
33.16702532,-96.87711623,5,4,4351,2005
26.04527513,-80.10689592,3,1,1045,1988
32.54758373,-96.97340278,4,3,2853,2010
30.17328124,-81.78564144,5,3,2764,2007
33.1485441,-96.50508315,5,3,2494,2023
29.79570781,-95.16127259,4,2,1161,1967
32.57154564,-97.11202925,4,2,1615,2005
30.32564921,-81.70401661,2,1,1077,1921
33.1865921,-97.11888719,4,2,2068,2004
26.16895223,-80.22814999,3,2,1948,1976
32.68512425,-96.84775133,4,3,1705,1964
30.23322153,-81.51065267,3,2,1703,2002
32.86155467,-97.42377834,3,2,1828,2005
26.17407535,-81.72375629,3,1,1080,1969
32.9974136,-97.17996999,4,3,2425,2019
29.96849981,-81.53675149,3,2,1707,2006
33.32470031,-96.58448286,5,4,3289,2023
33.53243547,-84.57220409,3,2,1125,1995
32.94748577,-97.21213824,4,3,2978,2010
30.14793687,-81.54683256,4,2,2359,1980
33.73332257,-84.37303058,3,3,1498,2006
33.02687421,-97.05479398,3,3,1951,1987
30.22080271,-81.70070963,3,2,1350,1992
28.17975283,-81.24082446,4,2,1811,2011
33.66248703,-84.53014001,5,3,2648,2007
25.49702963,-80.37934176,4,1,2026,1975
39.32861695,-84.29328649,5,5,3489,2002
28.78227329,-81.30799364,3,2,1313,2000
25.91459143,-80.2047171,3,1,1299,1947
26.59529733,-81.67744751,3,2,1861,2023
25.72365447,-80.40822984,3,2,1700,1980
34.00053401,-83.78919096,4,3,3116,2019
25.45711931,-80.45976697,3,2,1569,2005
30.32275771,-81.48386859,4,2,1901,2003
25.50256813,-80.36363981,3,2,1563,1974
33.93432006,-83.95657595,6,4,2920,2014
26.29889846,-80.09084258,3,3,1855,1964
30.31411003,-81.70225948,2,1,1111,1942
25.71672745,-80.39788558,2,1,1397,1955
33.70279328,-84.52067671,3,2,1254,1964
32.89270123,-96.45560678,5,3,3547,2002
30.34303247,-81.49601289,3,2,1146,1992
33.20915067,-96.73024316,5,3,2974,2006
33.72407276,-84.07264745,5,4,4027,2006
29.81948481,-95.78432461,3,2,1503,1983
30.28043433,-81.79544749,3,2,1226,1957
29.50721922,-95.20502717,3,2,1701,1983
33.7946049,-84.75934824,4,3,1657,2000
38.74864776,-90.55886029,3,3,1450,2007
30.32667584,-81.69275259,2,2,1219,1914
34.01554717,-84.38022707,6,4,2658,1978
33.76262905,-84.75699948,4,3,1340,2004
33.37017561,-111.785171,3,2,1350,1998
30.3961882,-81.74749845,3,2,1260,2007
33.56846707,-112.0710228,4,2,1933,1949
33.6720179,-84.27074337,5,3,2886,1996
33.49291667,-112.3506928,8,4,3909,2005
30.11165099,-81.83152193,3,2,1143,1989
32.37293238,-111.0446634,3,3,1877,2011
33.55049352,-83.9703952,4,3,2631,2006
33.34924613,-111.8625338,4,2,1240,1983
30.22656095,-81.80390275,3,3,1668,1986
33.68584343,-83.97193824,2,2,1211,1987
34.11361224,-84.13054695,5,4,2895,2006
32.39419767,-110.9591181,3,2,1721,1994
30.25802392,-81.59123065,3,3,1602,2006
33.66782608,-112.2124498,5,3,2264,1997
33.98877698,-84.83095169,4,3,2248,2022
33.59864695,-112.3462374,3,2,1300,2003
30.27836107,-81.5314876,2,1,877,1986
32.20831201,-110.990845,3,2,1424,2006
33.89394082,-84.02674034,5,2,2271,1991
33.25749343,-111.7208953,6,3.5,2937,2021
30.25318881,-81.56508857,4,4,2250,2021
33.76198553,-84.53073653,3,1,1057,1963
30.21438612,-81.5313122,4,3,2753,1993
33.61733943,-84.61602843,3,3,1926,2007
30.05541682,-81.52448304,5,4,3478,2009
33.65179792,-83.96042743,4,3,2451,2022
33.73378898,-84.38750785,3,2,1322,1956
33.71082115,-84.24315097,4,2,1326,1988
33.81738509,-84.55803127,2,2,1374,1964
33.52615298,-84.37073874,2,2,1057,1992
26.5918405,-81.66572275,3,2,1213,2004
38.81995889,-90.61385567,3,3,1483,1998
26.53103943,-81.88191125,5,4,3140,2004
38.71274189,-90.31790145,2,1,846,1955
26.60509887,-81.99842821,4,3,2892,2005
33.58665217,-84.03463237,3,2,1907,1982
26.61438379,-82.04395795,3,2,1305,1990
33.92972388,-84.49537532,4,2,1087,1942
26.59563289,-81.67993544,3,2,1568,2022
33.76529699,-84.26147211,4,2,2159,1986
26.59378819,-82.02273647,3,2,1697,2002
33.81672772,-83.90848172,4,3,2566,2023
26.27209041,-81.75563737,3,2,1834,2000
33.82467292,-84.2003178,4,2,1511,1980
25.93970369,-80.24639752,3,2,1497,1958
33.8892584,-84.60630182,3,2,1554,1968
25.7586473,-80.35944653,3,2,1901,1969
33.8810869,-84.22780129,4,4,2611,2019
25.89380581,-80.18422617,3,2,1702,1955
34.0345191,-83.97663866,4,3,2569,2007
26.30839499,-80.22642422,4,3,1727,1993
34.36522939,-84.06533388,4,3,1928,2017
25.51578998,-80.38839212,4,2,1807,2001
33.81725726,-84.65788291,4,3,1415,1974
40.0524313,-82.5848644,4,3,2150,2023
33.75066524,-84.2807241,3,1,1040,1955
26.02855743,-80.12208983,3,2,1786,1957
33.79450431,-84.27486187,3,2,1644,1964
25.85205682,-80.19498185,1,1,1925,1955
33.81598518,-84.16098832,5,4,3829,1985
25.63708646,-80.31221763,5,4,3259,1976
38.41035139,-90.34681521,3,3,2200,1978
25.75213797,-80.42360898,5,3,2412,1980
38.73617826,-90.58402826,4,3,2128,2001
26.01164425,-80.26094669,3,2,1513,1978
38.78745625,-90.24475099,4,3,2570,1984
30.54579894,-81.6420873,4,3,1911,2015
38.80951203,-90.33224228,3,3,1172,1969
30.27631301,-81.4684961,4,2,1833,2003
38.80718565,-90.74708737,3,2,1305,2018
30.37496577,-81.44497441,3,4,2339,1988
29.55741292,-95.1851168,3,2,1592,1990
29.82265726,-95.75882988,3,2,1555,2023
29.69631008,-95.6125595,3,2.1,1734,2006
29.83029719,-95.79244571,4,3.1,3122,2022
30.04485981,-95.54171175,4,2.1,2608,1975
29.80188695,-95.76974537,3,2,1181,1982
29.81427112,-95.83279124,5,3,2633,2019
29.65576293,-95.47235523,4,2.1,2587,1964
29.770953,-95.13627133,4,2,1501,1970
29.42234985,-95.41136043,4,3,2478,2023
30.02359379,-95.2911824,3,2.1,1857,1977
29.58264306,-95.80201606,3,2,1498,1981
30.0379913,-95.36950265,4,2,1821,1983
30.04198327,-95.36071951,4,2,1231,1982
29.93704975,-95.51909199,3,2.1,2169,2004
29.79658942,-95.38966346,4,2,1463,2004
29.69921659,-95.84366343,4,2.1,2640,2008
30.21255973,-95.44300066,3,2,1600,2021
29.56212306,-95.55315173,5,5.1,4309,2022
30.2065481,-95.44968036,4,3,1915,2023
30.21807706,-95.40841913,3,2,1485,2023
29.48659574,-95.13108779,4,3,2727,2021
29.65858287,-95.36376022,4,2.1,2031,2018
27.65195964,-80.38522011,1,1,697,1926
29.57563973,-95.63744299,4,2,1781,1985
26.27910383,-80.25958964,3,3,2236,2002
29.66895297,-95.66366905,4,2.1,2494,2002
25.6571073,-80.45259025,4,2,1587,2000
29.57109031,-95.5112754,3,2,1599,1982
25.75262668,-80.42142413,4,3,1923,2003
29.8322268,-95.70481237,3,2,1231,2006
26.33758743,-80.22989591,4,3,2954,2014
29.79008845,-95.72811383,3,2,1569,1993
25.90145606,-80.19931333,3,2,2038,1957
29.56619381,-95.14277919,3,2,1513,1984
25.48841229,-80.38088329,3,2,1089,2007
29.57460096,-95.57898413,4,2,2313,1997
29.52801491,-95.78260231,3,2,1525,2015
30.06548706,-95.86007164,3,2,1390,2021
29.80164135,-95.78280308,4,3,2587,2015
29.71902304,-95.63280205,2,1.1,1115,2017
29.89204038,-95.71655874,3,2.1,2212,2005
30.29388938,-95.46324381,3,2,1406,2022
29.81001708,-95.55494776,3,2.1,2162,2012
29.59743226,-95.75744526,3,2.1,2104,2015
29.57073797,-95.56300078,3,2,1493,1985
29.8692493,-95.3204484,3,1.1,1113,1955
29.71189954,-95.83207745,5,3,2572,2023
29.83377716,-95.7297164,3,2.1,1347,2020
29.60538587,-95.56407694,2,2,1622,1972
29.66844178,-95.33489747,3,2,1251,2004
30.09020817,-95.4152131,4,3.1,2538,2007
30.3303817,-95.48130517,3,2,1639,2021
33.76280636,-84.41817643,3,2,2005,1930
29.90607312,-95.20006744,3,2,1553,2016
26.21509307,-81.75404074,4,3,2419,1964
30.01458628,-95.2165139,3,2.1,1723,2002
25.58124123,-80.48573211,4,4,1795,2006
33.73756121,-84.34471827,4,2,1873,1930
34.83005385,-89.98751431,3,2,1625,2023
34.06411979,-84.01073204,4,3,2974,1993
33.42731997,-112.3343071,5,3,2934,2005
29.44954155,-95.38281322,4,3.1,3219,2021
33.26439068,-111.7838647,4,2,2147,2003
30.07498036,-95.35923332,4,3.1,4051,2005
32.18406418,-110.8354516,4,2,1805,1972
29.70647397,-95.73616449,3,2,1607,2005
33.26477993,-84.32378911,3,2,991,1983
29.85500724,-95.64794535,3,2,1789,1976
33.64367949,-112.3320647,3,2,1573,2002
29.72048486,-95.20458245,3,2,1304,1950
33.06206412,-112.0318332,5,2,1935,2021
30.33131153,-95.52825897,3,2,1478,2022
33.60565474,-112.2498162,4,2,2320,1994
30.00778305,-95.37248084,3,2,1266,1982
33.47791176,-112.2921105,3,2,1296,1998
29.63470035,-95.60553104,4,2.1,2519,1978
33.474107,-112.5273458,2,2,1711,2023
29.53752119,-95.1133217,3,2,2189,2007
33.47984161,-112.2766428,3,2,1848,1981
30.07775348,-95.52008468,3,2.1,2235,1984
33.31690098,-111.7348246,5,3,2394,2004
29.56774809,-95.43305316,3,2,2077,2005
30.28866144,-81.84145911,4,2,1413,2004
30.14653804,-95.5714024,4,2.1,2359,2013
30.18024437,-81.67573954,3,2,1464,1980
30.14493843,-95.25088698,3,2,1676,2003
30.10004763,-81.81139114,4,2,1591,2006
29.88689733,-95.71892942,3,2,1909,2003
32.45287193,-111.1088043,2,2,1473,2002
29.50377791,-95.1074346,3,2,1583,1970
32.11964446,-110.7951261,3,3,1288,2009
29.7895896,-95.78131086,4,2.1,2698,2004
32.31167748,-111.0082225,3,2,1617,1998
29.63323086,-95.22650054,3,2,1372,2000
33.5919619,-112.132418,3,2,1440,1976
29.7712841,-95.79252272,3,2,1876,2023
32.03462572,-110.7362872,2,2,1631,2016
29.90535191,-95.66161027,3,2,1868,2007
33.89385608,-84.52200275,2,3,1127,1986
29.83390169,-95.0031706,4,2.1,2762,2005
33.89393379,-84.03227691,4,3,2002,1994
30.13023489,-95.4487678,3,1,1143,1978
34.10552014,-83.97492603,3,3,2123,2017
33.77243553,-84.62011038,3,3,1358,1998
33.78710837,-83.9890498,4,3,1966,1988
34.20796613,-84.50754615,3,3,1776,2006
34.05621219,-84.72226792,3,3,1763,1985
34.31539198,-84.0389887,3,3,1424,2004
33.74772536,-84.39846138,1,1,5167,1955
33.40676045,-84.40714075,4,3,2716,2012
33.24292004,-96.70831139,3,2,1611,1998
33.61234601,-83.95429104,4,3,2139,2000
33.24904667,-96.7885122,5,3,2912,1975
34.07163233,-84.67095966,4,3,1930,1992
33.76591856,-84.0340217,3,2,1170,1997
33.56908678,-84.38158694,3,1,1089,1972
33.61950525,-84.29193272,4,3,2246,2016
34.01779288,-83.99926304,3,3,1753,1997
32.98220572,-97.05676816,3,2,1552,1993
33.74225529,-84.91087873,4,3,2638,2004
33.67277979,-112.0405373,3,2,1676,1996
34.01733385,-84.66666455,3,2,1439,1986
33.60719106,-112.1699423,3,2.5,1623,1985
33.39833905,-84.81506115,3,2,1639,2002
33.53074619,-112.2830577,3,2,1402,2021
33.36193146,-84.58473528,3,3,1865,1986
33.25210318,-111.8402256,5,3,3014,2004
33.90498592,-84.76265874,3,2,1410,2006
33.24285855,-111.5593211,3,2,1655,2007
33.83308908,-84.26526751,4,4,2554,2019
33.26582064,-111.7717194,5,2.5,2266,2017
33.84119241,-83.91630706,4,3,2249,2013
29.14052835,-81.04403361,2,2,1512,2007
33.77832496,-84.49780829,3,1,923,1960
33.40677376,-112.1973917,3,2.5,1603,2020
33.90920167,-84.84215139,4,2,1258,2009
33.39849902,-112.1793371,4,2.5,2069,2004
33.42143525,-84.16788084,4,3,2623,2021
33.64723372,-112.0242137,4,2,1614,1994
33.78163495,-84.72300124,3,3,1796,1998
33.35382276,-111.7232757,4,3,2128,2021
33.46363364,-84.37127066,3,2,1314,1996
33.73483624,-84.69283386,4,3,3053,2015
33.64828505,-84.3479477,3,1,1155,1962
33.39970357,-111.9173317,3,2,1407,1960
33.77389587,-84.20842609,4,2,2313,1969
33.50615424,-111.9524011,4,3.5,2322,1958
33.96253406,-84.79530373,4,3,2226,2017
33.29852823,-112.0837715,4,2,2068,1993
33.63295015,-84.13913833,3,2,1407,1999
33.37564205,-84.25508188,3,2,1121,1945
33.9643326,-83.96112522,4,3,1542,2000
32.40156429,-111.0328744,4,3,2316,1987
33.76022722,-84.14485254,3,3,2193,1967
33.64649039,-112.0558081,4,2,2542,1979
33.76966134,-84.62040247,4,3,1433,2004
27.62126689,-80.37031376,2,2,1334,2006
33.71825627,-84.63281541,5,3,2779,2004
27.31429713,-80.417982,4,3,2001,2022
29.83023849,-95.79628822,4,2,2078,2019
26.62165827,-80.24025458,3,2,2458,2014
29.74136743,-95.81226903,3,2,2028,2013
26.24468362,-80.09318546,3,2,1877,1961
30.0989886,-95.42376038,3,2.1,2032,2021
27.36881353,-80.39394353,4,2,1890,2021
30.18296635,-95.53308191,4,3.2,4478,2001
29.72404942,-95.85146281,4,2.1,3044,2012
29.88572785,-95.74278967,3,2.1,2044,2005
29.90138827,-95.71484778,4,3.1,3793,2010
30.00497325,-95.1287739,4,2.1,2023,1982
29.52832228,-95.29612874,3,2.1,2211,2003
29.99550688,-95.09734682,3,2,1564,2022
29.85808341,-95.41521481,3,1,908,1962
29.97034158,-95.75809332,4,2.1,2710,2017
29.85341077,-95.53059639,4,2,1754,1970
29.54508763,-95.16601574,3,2,2079,1983
30.07748884,-95.6900523,4,2,2053,2021
29.73999814,-95.67916153,5,3.1,2615,1995
30.100985,-95.53281629,4,2,1947,2007
29.65380491,-95.08091978,3,2,1490,1980
29.6852256,-95.65578727,4,2.1,2185,2004
30.06442212,-95.1087517,2,1.1,777,1930
29.72101297,-95.80968393,4,2,1733,2023
29.95134633,-95.49051947,2,1.1,1059,1983
29.41382697,-94.89057558,3,1,1306,1951
29.7112847,-95.70106623,3,2,1819,1997
30.27995743,-95.41763864,3,2,1596,2021
29.71349699,-95.73574792,4,2.1,2272,2018
29.53427911,-95.20321494,3,2,1406,1969
30.07670408,-95.27021448,3,2,1291,2021
30.05897443,-95.32490122,3,2,1569,1979
30.47363998,-95.54387367,3,2,2129,2014
29.7175175,-95.74748128,4,3.1,3270,2001
29.75042414,-95.64813395,3,2,1998,1980
29.78053193,-95.17399522,3,2.1,2015,1998
30.07744624,-95.4117632,3,2,1475,2021
30.01821663,-95.6545604,3,2,2102,2012
29.756179,-95.81752031,5,4.1,4869,2014
29.58640533,-95.68016087,4,2.1,2772,1997
29.80692026,-94.98561597,4,2,1984,2013
29.61974462,-95.19372556,3,2,1481,1979
30.00086524,-95.44317186,4,2,1847,1968
29.56697654,-95.55925901,3,2,1323,1982
29.75225218,-95.57309494,3,2,1674,1981
29.86366314,-95.65140935,3,2,1790,2002
29.67623344,-95.88142681,4,4.1,3860,2022
30.24775898,-95.57416353,3,2,1674,1997
30.41318173,-95.39775838,3,2,1062,2006
29.78063024,-95.75345339,4,2.1,2231,2012
29.59606967,-95.34994999,3,2,1543,2019
29.66738464,-95.64304047,3,2.1,1588,1995
29.86025775,-95.45519792,3,2.1,1751,2023
29.65683079,-95.6499505,3,2,1333,1970
29.95588694,-95.63553129,3,2,1733,1981
29.63975948,-95.43724618,3,2,1720,1964
29.80916202,-95.79897201,3,2,1286,1980
29.51271663,-95.45040392,4,2.1,1916,2012
30.00540138,-95.3249868,2,1,1043,2005
29.84624679,-95.30176244,3,1.1,1092,1965
30.0956482,-95.48867539,4,2,2032,2022
30.10130805,-95.22261279,3,2,2081,2023
30.02486461,-95.1466579,4,2,1718,1970
29.51710744,-95.81170328,3,2,1645,2021
29.78143207,-95.62922875,3,2.1,2823,2005
29.70960805,-95.80708481,3,2,2453,2007
30.03254533,-95.36436296,3,2,1827,2004
30.25300878,-95.52968114,4,2.1,2100,1998
29.65394358,-95.60654648,3,2,2055,1992
29.55508574,-95.47616751,4,2,2073,2016
30.06597988,-95.24340549,4,3,2965,2015
29.70811288,-95.76453983,3,2.1,2376,2008
33.42206355,-84.61306451,3,2,1551,1980
33.53531111,-84.02983218,3,2,1592,1999
34.06442193,-84.46289665,3,2,1207,1991
33.9497328,-84.10321817,4,3,1851,2004
33.69472434,-84.30955181,5,3,3269,2004
33.4530409,-84.39831095,4,3,1660,1998
34.26339778,-84.88992887,4,2,1782,2008
33.55496312,-84.36377225,3,2,1072,2016
33.6314595,-84.31633434,3,2,1302,1990
33.69373301,-84.77835788,3,2,1519,1977
33.63758135,-84.64575137,4,4,3495,2005
33.6441343,-112.3786312,3,2,1308,1997
33.06883035,-111.979227,3,2.5,2736,2006
33.67868771,-112.0062835,6,4.5,3997,2012
33.37317113,-111.6387718,4,3,2240,2022
33.15336966,-111.5536552,3,2,1512,2005
33.08797797,-112.0042016,3,2,1453,2023
33.45442743,-112.0802978,4,2,1289,2006
33.60917373,-112.3643498,5,2.5,3061,2005
33.36041673,-112.2101128,5,4.5,3139,2021
33.62156062,-112.1534672,3,2,1372,1971
33.45011182,-111.7264314,2,2,916,1984
33.45256833,-111.7135024,4,2,1849,1988
33.30010009,-111.8171446,3,2.5,1540,2003
33.68532889,-112.2326641,3,2,1682,1999
33.30540565,-111.9068146,4,3,2352,1996
33.63913793,-111.7275461,3,2,1456,1992
33.49158325,-112.4305596,3,2.5,1945,2021
33.63151895,-112.0243803,4,3,2175,1996
33.22327653,-111.7929129,4,2,1670,2003
33.48015949,-112.3448197,6,3,2221,2002
33.61961346,-112.0511418,5,2.5,2139,1990
33.42939133,-111.9295521,5,3,2399,1950
33.43286186,-112.3259827,4,2.5,2474,2018
33.36674557,-111.7962253,3,2.5,1690,1988
